file,condition,judge,n_total,n_failed,fail_rate,status,waived
results/global_seacole/letta_fullpipeline_judgments_gpt54.json,C1_letta_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_gpt54.json,C3_letta_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_haiku.json,C1_letta_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_haiku.json,C3_letta_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C1_letta_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_merged.json,C3_letta_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_opus.json,C1_letta_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_opus.json,C3_letta_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_sonnet.json,C1_letta_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_fullpipeline_judgments_sonnet.json,C3_letta_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gemini_flash.json,C1_letta,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gemini_flash.json,C3_letta,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gpt4o.json,C1_letta,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gpt4o.json,C3_letta,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gpt54.json,C1_letta,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_gpt54.json,C3_letta,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_haiku.json,C1_letta,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_haiku.json,C3_letta,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C1_letta,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,haiku,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_merged.json,C3_letta,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_opus.json,C1_letta,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_opus.json,C3_letta,opus,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_sonnet.json,C1_letta,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/letta_judgments_sonnet.json,C3_letta,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gemini_flash.json,C1_mem0_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gemini_flash.json,C3_mem0_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gpt4o.json,C1_mem0_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gpt4o.json,C3_mem0_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gpt54.json,C1_mem0_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_gpt54.json,C3_mem0_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_haiku.json,C1_mem0_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_haiku.json,C3_mem0_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C1_mem0_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_merged.json,C3_mem0_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_opus.json,C1_mem0_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_opus.json,C3_mem0_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_sonnet.json,C1_mem0_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_fullpipeline_judgments_sonnet.json,C3_mem0_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gemini_flash.json,C1_mem0,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gemini_flash.json,C3_mem0,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gpt4o.json,C1_mem0,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gpt4o.json,C3_mem0,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gpt54.json,C1_mem0,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_gpt54.json,C3_mem0,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_haiku.json,C1_mem0,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_haiku.json,C3_mem0,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C1_mem0,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,haiku,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_merged.json,C3_mem0,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_opus.json,C1_mem0,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_opus.json,C3_mem0,opus,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_sonnet.json,C1_mem0,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/mem0_judgments_sonnet.json,C3_mem0,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_gemini_flash.json,C3_supermemory_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_gpt4o.json,C3_supermemory_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_gpt54.json,C3_supermemory_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_haiku.json,C3_supermemory_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_merged.json,C3_supermemory_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_opus.json,C3_supermemory_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_fullpipeline_judgments_sonnet.json,C3_supermemory_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gemini_flash.json,C1_supermemory,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gemini_flash.json,C3_supermemory,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gpt4o.json,C1_supermemory,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gpt4o.json,C3_supermemory,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gpt54.json,C1_supermemory,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_gpt54.json,C3_supermemory,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_haiku.json,C1_supermemory,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_haiku.json,C3_supermemory,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C1_supermemory,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,haiku,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_merged.json,C3_supermemory,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_opus.json,C1_supermemory,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_opus.json,C3_supermemory,opus,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_sonnet.json,C1_supermemory,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/supermemory_judgments_sonnet.json,C3_supermemory,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gemini_flash.json,C1_zep_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gemini_flash.json,C3_zep_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gpt4o.json,C1_zep_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gpt4o.json,C3_zep_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gpt54.json,C1_zep_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_gpt54.json,C3_zep_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_haiku.json,C1_zep_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_haiku.json,C3_zep_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C1_zep_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_merged.json,C3_zep_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_opus.json,C1_zep_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_opus.json,C3_zep_fp,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_sonnet.json,C1_zep_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_fullpipeline_judgments_sonnet.json,C3_zep_fp,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gemini_flash.json,C1_zep,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gemini_flash.json,C3_zep,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gpt4o.json,C1_zep,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gpt4o.json,C3_zep,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gpt54.json,C1_zep,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_gpt54.json,C3_zep,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_haiku.json,C1_zep,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_haiku.json,C3_zep,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C1_zep,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,gemini_flash,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,gpt4o,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,gpt54,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,haiku,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_merged.json,C3_zep,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_opus.json,C1_zep,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_opus.json,C3_zep,opus,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_sonnet.json,C1_zep,sonnet,39,0,0.0,CLEAN,N
results/global_seacole/zep_judgments_sonnet.json,C3_zep,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_gpt4o.json,C2a_full_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_gpt4o.json,C4a_full_facts_plus_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_gpt54.json,C2a_full_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_gpt54.json,C4a_full_facts_plus_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_haiku.json,C2a_full_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_haiku.json,C4a_full_facts_plus_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_opus.json,C2a_full_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_opus.json,C4a_full_facts_plus_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_sonnet.json,C2a_full_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_1_judgments_sonnet.json,C4a_full_facts_plus_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_gpt4o.json,C2a_full_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_gpt4o.json,C4a_full_facts_plus_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_gpt54.json,C2a_full_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_gpt54.json,C4a_full_facts_plus_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_haiku.json,C2a_full_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_haiku.json,C4a_full_facts_plus_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_opus.json,C2a_full_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_opus.json,C4a_full_facts_plus_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_sonnet.json,C2a_full_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_2_judgments_sonnet.json,C4a_full_facts_plus_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_gpt4o.json,C2a_full_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_gpt4o.json,C4a_full_facts_plus_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_gpt54.json,C2a_full_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_gpt54.json,C4a_full_facts_plus_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_haiku.json,C2a_full_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_haiku.json,C4a_full_facts_plus_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_opus.json,C2a_full_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_opus.json,C4a_full_facts_plus_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_sonnet.json,C2a_full_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/_variance_runs/run_3_judgments_sonnet.json,C4a_full_facts_plus_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_haiku.json,C1_baselayer,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_haiku.json,C3_baselayer,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C1_baselayer,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C1_baselayer,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C1_baselayer,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C3_baselayer,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C3_baselayer,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_merged.json,C3_baselayer,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_opus.json,C1_baselayer,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_opus.json,C3_baselayer,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_sonnet.json,C1_baselayer,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/baselayer_judgments_sonnet.json,C3_baselayer,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gemini_flash.json,C8_raw_corpus,gemini_flash,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gemini_flash.json,C9_raw_corpus_plus_spec,gemini_flash,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gpt4o.json,C8_raw_corpus,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gpt4o.json,C9_raw_corpus_plus_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gpt54.json,C8_raw_corpus,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_gpt54.json,C9_raw_corpus_plus_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_haiku.json,C8_raw_corpus,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_haiku.json,C9_raw_corpus_plus_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,gemini_flash,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C8_raw_corpus,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,gemini_flash,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_merged.json,C9_raw_corpus_plus_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_opus.json,C8_raw_corpus,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_opus.json,C9_raw_corpus_plus_spec,opus,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_sonnet.json,C8_raw_corpus,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/c8_c9_judgments_sonnet.json,C9_raw_corpus_plus_spec,sonnet,39,0,0.0,CLEAN,N
results/global_sunity_devee/judgments.json,C2a_spec,haiku,40,0,0.0,CLEAN,N
results/global_sunity_devee/judgments.json,C4_factdump,haiku,40,1,0.025,CLEAN,N
results/global_sunity_devee/judgments.json,C4a_facts_plus_spec,haiku,40,0,0.0,CLEAN,N
results/global_sunity_devee/judgments.json,C5_baseline,haiku,40,0,0.0,CLEAN,N
results/global_sunity_devee/judgments_v2.json,C2a_full_spec,gemini_flash,39,0,0.0,CLEAN,N
results/global_sunity_devee/judgments_v2.json,C2a_full_spec,gpt4o,39,0,0.0,CLEAN,N
results/global_sunity_devee/judgments_v2.json,C2a_full_spec,gpt54,39,0,0.0,CLEAN,N
results/global_sunity_devee/judgments_v2.json,C2a_full_spec,haiku,39,0,0.0,CLEAN,N
results/global_sunity_devee/judgments_v2.json,C2a_full_spec,opus,39,0,0.0,CLEAN,N
